"id","time","target","pd","score"
24816,40,0,0.445499252250774,403
24817,28,0,0.463653660630499,398
24818,28,0,0.460040098698632,400
24819,28,1,0.488839287756154,391
24820,28,0,0.449991744101565,402
24821,28,0,0.449991744101565,402
24821,40,0,0.412299115558605,413
24822,28,0,0.349740385008842,433
24822,40,0,0.315626225400968,444
24823,28,0,0.504775478653528,387
24823,40,0,0.446976912035635,404
24824,28,0,0.449991744101565,402
24825,28,0,0.503178916836792,387
24826,28,0,0.425882922973031,409
24826,40,0,0.388782256286088,420
24827,28,0,0.445011959338595,404
24828,28,0,0.475313007372563,395
24829,28,0,0.449991744101565,402
24829,40,0,0.412299115558605,413
24829,52,1,0.164065833492192,504
24830,28,1,0.464406538798812,398
24831,28,1,0.377671755544038,424
24832,28,1,0.463653660630499,398
24833,28,0,0.397180494670346,418
24833,40,0,0.36100796412552,429
24833,52,0,0.0970911524738507,548
24836,28,0,0.488839287756154,391
24836,40,1,0.43127635045741,408
24837,28,0,0.435819508797767,407
24837,40,0,0.379860272757969,424
24838,28,1,0.522720884288875,381
24839,28,0,0.505803840946537,387
24839,40,0,0.447994044189038,404
24839,52,0,0.185036237552651,495
24840,28,0,0.464406538798812,398
24840,40,1,0.40742746280373,415
24841,28,0,0.404421458045191,416
24842,28,1,0.483728843493101,392
24843,28,0,0.318861856003898,443
24843,40,1,0.270714112852965,460
24844,28,0,0.425882922973031,409
24844,40,0,0.388782256286088,420
24845,28,0,0.460040098698632,400
24845,40,0,0.403193456039464,417
24845,52,1,0.146295770042858,515
24846,28,0,0.522720884288875,381
24847,28,0,0.414986619072019,413
24847,40,0,0.359995483458333,430
24847,52,0,0.135967227731622,521
24849,28,0,0.47090940579493,397
24849,40,0,0.413748822914475,414
24849,52,0,0.0958633255923902,550
24850,28,0,0.408690250573807,415
24851,28,1,0.46581558964987,398
24852,28,1,0.457515892556359,401
24853,28,0,0.499759254010412,388
24853,40,0,0.44202239272039,405
24854,28,1,0.446791069828271,403
24855,28,0,0.287868904426436,454
24855,40,0,0.242733310168031,471
24855,52,0,0.0822950325368998,562
24856,28,1,0.445011959338595,404
24857,28,1,0.471753061694223,396
24858,28,0,0.331645035613804,438
24858,40,0,0.298485720593204,449
24858,52,0,0.106373422974776,540
24859,28,1,0.475313007372563,395
24860,28,0,0.533607613835555,378
24860,40,1,0.475678746630612,395
24861,28,0,0.533607613835555,378
24861,40,0,0.32758754535928,440
24861,52,1,0.119947263579233,531
24863,28,0,0.488839287756154,391
24864,28,0,0.522720884288875,381
24865,28,0,0.34911519533303,433
24866,28,1,0.404421458045191,416
24867,28,0,0.135746032231727,522
24867,40,1,0.147196716569075,515
24868,28,1,0.488839287756154,391
24869,28,1,0.503178916836792,387
24870,28,0,0.425882922973031,409
24870,40,0,0.388782256286088,420
24870,52,0,0.151068272079551,511
24871,28,0,0.474318839134239,396
24872,28,0,0.503178916836792,387
24872,40,0,0.464796062284048,398
24873,28,0,0.367094828015653,427
24873,40,0,0.315032473592856,444
24873,52,0,0.114000982696647,535
24874,28,1,0.367094828015653,427
24875,28,1,0.503178916836792,387
24876,28,0,0.443087925584075,405
24876,40,0,0.386835325947673,422
24876,52,0,0.104130680815299,543
24877,28,0,0.275807078102296,458
24877,40,0,0.246174334626638,469
24877,52,0,0.0837130858764194,560
24878,28,0,0.460040098698632,400
24878,40,0,0.403193456039464,417
24878,52,0,0.0921430690463565,553
24879,28,1,0.493854113036474,390
24880,28,0,0.226940510232826,476
24881,28,0,0.522720884288875,381
24881,40,0,0.464796062284048,398
24881,52,0,0.195468292397739,489
24883,28,0,0.522720884288875,381
24883,40,1,0.464796062284048,398
24884,28,0,0.499759254010412,388
24884,40,1,0.44202239272039,405
24885,28,1,0.488839287756154,391
24886,28,0,0.469318447380285,397
24886,40,0,0.43127635045741,408
24886,52,0,0.161322139139427,506
24887,28,1,0.443087925584075,405
24888,28,0,0.522720884288875,381
24888,40,1,0.464796062284048,398
24889,28,1,0.414986619072019,413
24891,28,0,0.548082313476838,374
24891,40,0,0.490233773475803,391
24891,52,0,0.212004823476015,482
24892,28,1,0.453893391010972,402
24893,28,1,0.533607613835555,378
24894,28,1,0.41765931599337,412
24895,28,0,0.366457901801549,428
24895,40,0,0.314440999755525,445
24895,52,0,0.113724280360523,536
24896,28,0,0.443087925584075,405
24898,28,0,0.475313007372563,395
24898,40,0,0.418040233694877,412
24898,52,1,0.167334569171075,503
24899,28,1,0.49464512124129,389
24900,28,0,0.49464512124129,389
24900,40,0,0.456315339691486,400
24900,52,0,0.190155765385187,491
24901,28,0,0.394355039432912,419
24901,40,0,0.358286891678996,430
24901,52,0,0.135097463060094,521
24903,28,1,0.488839287756154,391
24904,28,1,0.499759254010412,388
24905,28,0,0.533607613835555,378
24906,28,1,0.460040098698632,400
24907,28,1,0.503178916836792,387
24908,28,0,0.453893391010972,402
24909,28,0,0.397905511868173,418
24909,40,0,0.361706571074087,429
24909,52,0,0.136841164045995,520
24910,28,0,0.414986619072019,413
24910,40,0,0.359995483458333,430
24910,52,0,0.135967227731622,521
24911,28,0,0.469318447380285,397
24911,40,0,0.43127635045741,408
24911,52,0,0.102273636138554,544
24912,28,0,0.493854113036474,390
24912,40,1,0.436204582827355,407
24913,28,1,0.45743527035985,401
24914,28,1,0.463653660630499,398
24915,28,1,0.493854113036474,390
24916,28,0,0.0983183730366202,549
24916,40,0,0.107002781143459,542
24916,52,0,0.0324350882572628,633
24917,28,0,0.425882922973031,409
24918,28,1,0.37228682146219,426
24919,28,1,0.475313007372563,395
24921,28,1,0.449991744101565,402
24922,28,1,0.523747140920936,381
24923,28,1,0.437459429410834,406
24924,28,0,0.464406538798812,398
24924,40,0,0.40742746280373,415
24925,28,0,0.488839287756154,391
24926,28,0,0.30500366799503,447
24926,40,0,0.325356954432727,440
24926,52,0,0.118880560302548,531
24927,28,0,0.533607613835555,378
24928,28,0,0.493854113036474,390
24928,40,0,0.293522961892256,452
24928,52,0,0.0545621439996577,593
24929,28,1,0.436597744406925,406
24930,28,0,0.460040098698632,400
24930,40,0,0.266211200626225,462
24930,52,0,0.0921430690463565,553
24931,28,1,0.414986619072019,413
24932,28,0,0.398469480316418,418
24932,40,0,0.344378641979008,435
24932,52,0,0.128123322097237,526
24934,28,0,0.443087925584075,405
24936,28,0,0.454962755036248,401
24936,40,0,0.417169560304679,412
24936,52,0,0.0970911524738507,548
24937,28,0,0.503178916836792,387
24939,19,1,0.0511170180024597,599
24940,19,0,0.150338034155926,513
24942,19,0,0.0365265679489785,624
24943,19,0,0.0465689624580496,606
24944,19,0,0.120185902768942,531
24948,19,0,0.120185902768942,531
24949,19,0,0.120185902768942,531
24949,33,1,0.0914701128218494,552
24950,19,1,0.124893507217556,528
24951,19,0,0.0837267410357157,560
24952,19,0,0.129747079271236,525
24955,19,0,0.136578578850873,522
24957,19,0,0.108495493387667,540
24959,19,0,0.14527402937501,516
24960,19,0,0.14527402937501,516
24961,19,0,0.0404311636518017,616
24962,19,0,0.0643079851531365,581
24963,19,1,0.12488263673133,528
24966,19,0,0.0837267410357157,560
24969,19,1,0.0837267410357157,560
24970,19,0,0.0495077353057181,601
24971,19,0,0.130936230766203,524
24974,19,0,0.130936230766203,524
24976,19,0,0.176739198346937,499
24977,19,0,0.118340794105019,533
24977,33,0,0.0900207457923644,554
24977,45,1,0.13774486372554,521
24978,19,0,0.100434326756109,546
24981,19,0,0.112793947800371,537
24984,19,0,0.183185821429692,496
24985,19,0,0.120185902768942,531
24987,19,0,0.123591908175774,529
24988,19,0,0.0528274628033041,596
24990,19,0,0.120185902768942,531
24992,19,0,0.0643079851531365,581
24993,19,0,0.133236477657513,523
24994,19,0,0.120185902768942,531
24995,19,0,0.14779288236198,514
24996,19,0,0.120185902768942,531
24996,33,1,0.0914701128218494,552
24997,19,0,0.0511368953286879,599
25000,19,0,0.124893507217556,528
25001,19,0,0.0643079851531365,581
25002,19,0,0.103131801081199,544
25003,19,0,0.0402519234939726,617
25003,33,1,0.0544284326229308,593
25004,19,1,0.120185902768942,531
25005,19,1,0.120185902768942,531
25007,19,0,0.216848996525513,481
25008,19,0,0.0566734115148937,591
25011,19,0,0.190642333124533,492
25013,19,0,0.0837267410357157,560
25016,19,0,0.0902771003960797,555
25019,19,1,0.0791585771578063,565
25020,19,0,0.120185902768942,531
25021,19,0,0.127658056428181,527
25022,19,0,0.068298523460637,577
25023,19,0,0.0458294032221704,607
25024,19,0,0.128143208294965,526
25025,19,0,0.0683429961504429,576
25026,19,0,0.0511170180024597,599
25026,33,1,0.0381874513622554,620
25028,19,0,0.140113374996432,519
25028,33,0,0.107216568866945,540
25028,45,0,0.162429737068015,507
25028,57,0,0.0722685934212708,572
25031,19,1,0.130936230766203,524
25032,19,0,0.0617287180934808,584
25033,19,0,0.0458294032221704,607
25034,19,0,0.0366332512055921,624
25035,19,0,0.0732944684688623,571
25036,19,0,0.0566667101205162,591
25037,19,0,0.0304895065092021,638
25037,33,0,0.0276390093464306,644
25037,45,0,0.029203408680033,641
25037,57,0,0.00995674885272499,720
25038,19,0,0.0291893543065763,641
25040,19,0,0.113976021924744,536
25042,19,0,0.130936230766203,524
25044,19,0,0.120185902768942,531
25045,19,0,0.0458294032221704,607
25046,19,0,0.0458294032221704,607
25049,19,0,0.139106457011303,520
25051,19,0,0.115780652824001,535
25051,33,0,0.0777191050985988,566
25051,45,0,0.11978000262435,533
25052,19,0,0.0458294032221704,607
25053,19,0,0.0765312497585103,568
25054,19,0,0.076252022134522,568
25055,19,0,0.0613437180068633,585
25056,19,0,0.130936230766203,524
25058,19,0,0.130936230766203,524
25059,19,0,0.0348850702653198,628
25059,33,0,0.0259489430383298,649
25059,45,0,0.0412452543191946,616
25060,19,0,0.135988141502859,521
25061,19,0,0.130936230766203,524
25063,19,0,0.0617287180934808,584
25064,19,0,0.108495493387667,540
25065,19,0,0.128143208294965,526
25066,19,0,0.0679752172021294,577
25067,19,1,0.0843623297459877,560
25068,19,0,0.101520293989184,545
25069,19,1,0.104243555387533,543
25070,19,0,0.135988141502859,521
25071,19,0,0.176739198346937,499
25073,19,0,0.0756440880198548,569
25074,19,0,0.120185902768942,531
25075,19,0,0.120185902768942,531
25076,19,0,0.135988141502859,521
25076,33,0,0.126126350800654,527
25076,45,0,0.157768013574356,509
25076,57,0,0.0638650368566928,581
25077,19,0,0.0874383758543214,556
25078,19,0,0.115189662142249,535
25080,19,0,0.0639079939709991,582
25080,33,0,0.104410924299656,543
25080,45,0,0.0751475764702721,570
25080,57,0,0.0316065740784825,635
25081,19,0,0.130936230766203,524
25082,19,0,0.128143208294965,526
25083,19,0,0.0291893543065763,641
25084,19,0,0.123341130302513,529
25085,19,0,0.124893507217556,528
25086,19,0,0.123341130302513,529
25087,19,0,0.0341313036662708,629
25087,33,0,0.0253831823466305,650
25087,45,0,0.0326967695464739,632
25087,57,0,0.0166130047424341,682
25089,19,0,0.107959045277769,539
25090,19,0,0.130936230766203,524
25092,19,0,0.14527402937501,516
25092,33,0,0.111322431382016,537
25094,19,0,0.0617287180934808,584
25095,19,0,0.0742703199675467,570
25096,19,0,0.102087308506697,545
25096,33,0,0.0773157764034623,566
25096,45,0,0.130976757608875,524
25096,57,0,0.0418561089287457,613
25097,19,1,0.0748506196201496,569
25100,19,0,0.0882512089278871,556
25102,19,0,0.107243315741211,541
25105,19,0,0.0859579049549241,559
25106,19,0,0.197474435266642,489
25107,19,0,0.136116453023273,521
25108,19,1,0.173449745146439,501
25110,19,0,0.0793867850490931,565
25111,19,0,0.132271378094492,524
25113,19,0,0.0843623297459877,560
25115,17,0,0.164139596326942,505
25116,17,0,0.168933972526832,502
25116,29,1,0.288091430990024,453
25117,17,0,0.0719321518508683,572
25117,29,0,0.150171657929786,513
25119,17,0,0.168933972526832,502
25120,17,1,0.1189865777514,533
25121,17,0,0.0870218683798476,557
25122,17,0,0.0816780641945891,563
25123,17,0,0.0842790911345627,560
25124,17,0,0.11804423948709,533
25125,17,0,0.169775167997018,503
25126,19,0,0.14112831725238,518
25128,18,0,0.102747201768314,545
25129,17,0,0.120149315422913,532
25130,19,0,0.0914590169056407,554
25130,31,1,0.304311927369138,448
25131,18,0,0.0655986478731826,580
25132,19,1,0.157865772108957,509
25133,18,0,0.0877125171219272,557
25134,19,0,0.103367767727717,544
25135,19,0,0.0931400673073974,553
25136,19,0,0.0756636576530923,569
25137,19,0,0.202889082767319,486
25139,19,0,0.132590167150929,524
25140,19,0,0.202889082767319,486
25141,19,0,0.157865772108957,509
25142,19,1,0.107487562146909,541
25143,27,0,0.507084302311404,385
25143,39,0,0.403411515955221,416
25143,51,0,0.213228713705249,482
25144,19,0,0.0787762953049469,566
25145,19,0,0.0931400673073974,553
25146,19,0,0.181839985376146,496
25146,31,0,0.341507231996247,435
25146,43,0,0.178610551869965,497
25146,55,0,0.0960474249490369,549
25147,19,0,0.14112831725238,518
25148,19,0,0.0746174481495479,570
25149,20,0,0.0631499561350928,583
25150,19,0,0.137758249512408,520
25151,20,0,0.0720672878814849,573
25152,20,0,0.10143818670422,546
25153,19,0,0.116563151774825,534
25155,19,0,0.0951545497473456,551
25156,19,0,0.128440965450128,526
25159,19,0,0.0634142458158411,583
25160,19,0,0.0563908676345814,592
25161,19,1,0.202889082767319,486
25162,20,1,0.0784605360135094,566
25164,20,0,0.0705034934812275,575
25166,19,0,0.103367767727717,544
25168,20,0,0.1189865777514,533
25170,20,0,0.057007510846068,591
25171,19,0,0.191517774265258,492
25172,19,0,0.108551776544924,540
25173,20,0,0.151944313405383,512
25174,20,0,0.168876856378628,503
25175,20,0,0.0705034934812275,575
25176,19,0,0.0711535630538193,573
25177,19,0,0.153065184674599,511
25178,19,0,0.184844289920471,495
25179,20,0,0.129544421374845,525
25180,20,0,0.0422694432131651,614
25181,20,0,0.117755675696014,533
25183,20,1,0.0869740606109313,559
25185,20,0,0.18668579196013,494
25187,20,0,0.136850940578167,521
25188,20,0,0.0816780641945891,563
25189,19,0,0.167716839025796,503
25189,31,1,0.319830798291411,442
25190,20,0,0.0336637435142311,631
25190,32,1,0.0729889899033423,571
25191,20,0,0.0422694432131651,614
25192,20,0,0.120149315422913,532
25193,20,0,0.057007510846068,591
25194,20,0,0.0489478800718492,603
25195,20,0,0.10143818670422,546
25195,32,1,0.238329859678334,471
25196,20,1,0.158233397857236,508
25197,20,0,0.129544421374845,525
25198,20,0,0.0705034934812275,575
25199,20,0,0.158233397857236,508
25200,20,0,0.117064835433365,534
25201,20,1,0.0720672878814849,573
25202,20,0,0.135283556929786,522
25203,20,0,0.104235533459524,543
25204,20,1,0.0975649686389468,549
25205,20,0,0.0499692434465008,600
25206,20,1,0.0854349104108737,559
25207,20,0,0.095572386039628,550
25208,20,0,0.111525137902022,538
25208,32,0,0.221004413888886,478
25208,44,0,0.210543115454577,483
25209,20,0,0.0576392285067281,590
25210,20,0,0.0476227884501607,605
25211,21,0,0.148181058932011,514
25212,20,0,0.0989473085812572,548
25214,20,0,0.115938208938982,535
25215,21,0,0.0994159385213238,547
25215,33,0,0.15256612920236,511
25215,45,1,0.154698357416794,510
25216,21,0,0.0520844294377329,597
25217,21,0,0.0629710986596041,583
25218,21,0,0.0887912547426028,556
25219,21,0,0.0784605360135094,566
25220,21,1,0.180143163265173,497
25221,20,0,0.045799000272033,606
25222,21,0,0.0422694432131651,614
25223,21,0,0.0940607978571545,552
25224,21,0,0.151944313405383,512
25225,21,0,0.0705034934812275,575
25226,22,0,0.124079408704099,529
25227,21,1,0.1189865777514,533
25228,21,0,0.0657905574448945,580
25229,21,0,0.180143163265173,497
25230,21,0,0.0259801742968024,650
25230,33,0,0.0416871426002897,614
25230,45,0,0.0614919980759536,585
25230,57,0,0.0186369820698193,674
25231,21,1,0.0869740606109313,559
25233,22,0,0.101196206755328,546
25234,22,0,0.152039677541771,513
25235,22,0,0.106990828452955,541
25235,34,1,0.206035530555131,485
25236,22,0,0.0759293091563933,568
25238,22,0,0.226383895097299,476
25239,22,0,0.146002676567936,516
25239,34,1,0.196054337446485,490
25240,22,0,0.108086555609756,541
25241,22,0,0.0529425636147527,596
25241,34,1,0.0482856688434092,603
25242,22,1,0.16754023426041,504
25243,22,0,0.170357476000492,503
25243,34,1,0.192789280462095,492
25244,22,0,0.173722125673025,501
25244,34,1,0.196492040748585,490
25246,22,0,0.251007318596213,466
25246,34,0,0.233218678107594,473
25247,22,0,0.111546594713835,538
25249,22,1,0.251007318596213,466
25250,22,1,0.136864768934531,521
25251,22,0,0.131785259061999,524
25252,22,0,0.112635982972249,537
25252,34,0,0.176634539581916,499
25252,46,0,0.115842074034282,534
25252,58,0,0.0654068111233812,580
25253,22,0,0.0964432041074588,550
25254,22,0,0.290386832615036,452
25254,34,1,0.255647652223812,465
25255,22,0,0.173722125673025,501
25256,22,0,0.1911833527411,492
25257,22,0,0.119217164870204,533
25257,34,1,0.161826400783131,507
25258,22,0,0.164441354141057,505
25258,34,1,0.0875215618809515,557
25259,22,0,0.187313015222979,494
25260,22,0,0.152039677541771,513
25261,22,0,0.236718618224744,472
25262,22,1,0.142395273449546,517
25263,22,0,0.281467625573315,455
25265,22,1,0.218087902374891,480
25266,22,0,0.182862658178806,496
25266,34,0,0.20653117213733,485
25266,46,0,0.163146685902973,505
25266,58,0,0.0570222803308344,590
25267,22,0,0.0784005900857274,566
25268,22,0,0.111546594713835,538
25269,22,0,0.233559407561766,474
25270,22,0,0.251007318596213,466
25271,22,0,0.168535856180114,503
25273,22,0,0.130670511995944,525
25273,34,0,0.158997790451558,508
25273,46,0,0.12403740944406,528
25273,58,0,0.0517529076461445,598
25274,22,0,0.281467625573315,455
25275,22,0,0.182862658178806,496
25276,22,0,0.111546594713835,538
25277,22,0,0.066646747018021,578
25278,22,0,0.10031789305503,547
25279,22,0,0.209687789465934,483
25280,22,0,0.131785259061999,524
25280,34,1,0.247423417550402,468
25281,22,1,0.226383895097299,476
25282,22,0,0.07027788116316,574
25282,34,0,0.0641995161971704,581
25282,46,0,0.0774664317551588,566
25282,58,0,0.0542941079529935,594
25283,22,1,0.236718618224744,472
25284,22,1,0.150378425635162,513
25285,22,0,0.201410773784936,487
25285,34,1,0.186262900520774,494
25287,22,0,0.150729143705544,512
25288,22,0,0.150729143705544,512
25289,22,0,0.0759542612422697,569
25290,22,0,0.0584747600783459,589
25290,34,1,0.118569978625858,533
25291,22,0,0.192216369649292,491
25292,22,0,0.131713140507155,524
25293,22,0,0.101196206755328,546
25293,34,0,0.11579223354811,535
25293,46,0,0.089322878084367,555
25293,58,0,0.0536171855008715,595
25294,22,1,0.158122961252484,508
25295,22,0,0.229917328180309,475
25296,22,1,0.229917328180309,475
25299,22,0,0.173722125673025,501
25300,22,0,0.11702991389729,534
25302,22,0,0.0561216705131728,593
25302,34,0,0.0695814844428956,576
25303,22,0,0.237743492727951,472
25304,22,0,0.148009448203193,514
25305,22,0,0.153603665653676,511
25306,22,0,0.131785259061999,524
25307,22,0,0.123780262435922,530
25307,34,0,0.141122248973244,519
25307,46,1,0.109580207184822,539
25308,22,0,0.110106508667558,538
25309,22,0,0.242091357898735,470
25310,22,0,0.100600438668662,547
25311,22,0,0.267777806065244,461
25312,22,0,0.226383895097299,476
25313,22,0,0.144728625271725,516
25314,22,0,0.24093164898885,471
25315,22,1,0.319776509651062,442
25317,22,0,0.194054410741679,491
25317,34,1,0.255647652223812,465
25318,22,1,0.226383895097299,476
25320,22,1,0.271236068931598,459
25321,22,0,0.250260296552826,467
25322,22,0,0.208529358182448,484
25322,34,0,0.192975476645197,491
25322,46,0,0.184938730106454,494
25322,58,0,0.0483303870740552,603
25323,22,0,0.29518563642513,451
25324,22,1,0.155496326170745,510
25325,22,1,0.218145184474427,480
25326,22,0,0.282097141427987,455
25327,22,0,0.262687328627707,462
25328,22,0,0.286178477105844,454
25329,22,0,0.282097141427987,455
25331,22,0,0.262687328627707,462
25332,22,0,0.262687328627707,462
25333,22,0,0.218145184474427,480
25334,22,0,0.319776509651062,442
25334,34,0,0.299060213138023,449
25334,46,0,0.242171079199664,469
25334,58,0,0.0839657277125797,560
25336,22,0,0.262687328627707,462
25337,22,0,0.242152992141346,470
25338,22,0,0.310349397739922,445
25339,22,1,0.319776509651062,442
25341,22,0,0.286178477105844,454
25344,26,1,0.425142923918726,409
25345,25,0,0.36101865391855,429
25346,25,0,0.258491666526359,464
25346,37,1,0.248298256490936,468
25347,25,0,0.416444980905812,412
25347,37,0,0.45333221887677,401
25347,49,0,0.124820881708512,528
25348,25,0,0.42789726822438,409
25348,37,1,0.414760128766906,413
25349,25,0,0.36101865391855,429
25350,25,0,0.279801034170933,456
25351,25,1,0.357530169915819,430
25352,25,0,0.187692490242153,493
25353,25,1,0.433170665544731,407
25354,25,0,0.143053023241755,516
25354,37,1,0.21429671215009,481
25356,25,0,0.334817331299904,438
25359,25,0,0.433170665544731,407
25360,25,1,0.407893545682091,415
25361,25,0,0.360320625591496,429
25362,25,0,0.466716784729929,397
25363,25,1,0.262747763862932,463
25364,25,0,0.271297747253307,460
25364,37,0,0.260776939512525,464
25364,49,0,0.101514188084801,546
25365,25,0,0.416444980905812,412
25366,26,1,0.4100289275287,414
25367,25,1,0.466716784729929,397
25369,25,1,0.325853529365725,440
25370,26,0,0.449991744101565,402
25371,25,1,0.427098996918556,409
25372,25,0,0.209245788680137,483
25373,25,0,0.162175293627269,507
25374,25,0,0.286310503281812,454
25375,25,0,0.466716784729929,397
25375,37,0,0.45333221887677,401
25375,49,0,0.124820881708512,528
25376,25,0,0.447306301410056,403
25376,37,1,0.45333221887677,401
25378,25,0,0.443927065107093,404
25378,37,0,0.430668259274462,408
25378,49,1,0.195021898016238,490
25379,25,0,0.409292412429577,414
25380,25,0,0.334234513481655,438
25381,25,1,0.410662457746421,414
25382,25,0,0.275078455516943,459
25382,37,0,0.332571841255004,439
25382,49,0,0.137625442608834,521
25383,25,1,0.438103869505885,406
25384,26,0,0.397905511868173,418
25386,25,0,0.466716784729929,397
25387,25,0,0.316107369413398,444
25388,25,0,0.256637950211014,465
25389,25,1,0.409292412429577,414
25390,25,0,0.419919337304925,411
25391,25,1,0.22120980581299,479
25392,25,1,0.466716784729929,397
25393,25,0,0.39756658446918,418
25393,37,0,0.403411515955221,416
25393,49,0,0.17801586380912,498
25394,26,0,0.483728843493101,392
25394,38,0,0.434125295127677,406
25394,50,0,0.159809150667659,506
25395,25,0,0.343119852122395,435
25395,37,0,0.406852946545141,415
25395,49,0,0.180114996993782,497
25396,26,0,0.449991744101565,402
25396,38,0,0.401159560355593,416
25396,50,0,0.142430848609539,516
25397,25,1,0.438103869505885,406
25398,25,0,0.405052272635997,416
25399,25,0,0.300063830965318,449
25400,25,0,0.172228554102335,502
25400,37,1,0.214588851363076,482
25401,26,0,0.28658384091639,454
25401,38,1,0.247504608661392,468
25402,26,1,0.34431546331684,434
25403,26,0,0.367459878676005,427
25403,38,1,0.322335065065813,441
25404,26,0,0.397905511868173,418
25404,38,0,0.35111727881976,432
25404,50,0,0.199889322696562,487
25405,26,0,0.49464512124129,389
25406,25,0,0.3649401637762,428
25406,37,1,0.370600506603891,426
25407,26,0,0.367459878676005,427
25407,38,0,0.322335065065813,441
25407,50,0,0.180063706948742,496
25408,26,1,0.425882922973031,409
25409,26,1,0.331645035613804,438
25410,26,0,0.425882922973031,409
25410,38,0,0.377869556290257,423
25410,50,0,0.130878898086248,523
25411,26,0,0.454962755036248,401
25412,25,0,0.316700529736356,443
25412,37,0,0.305156344779192,447
25412,49,1,0.123311221535279,529
25415,26,0,0.331645035613804,438
25416,26,0,0.460826257484734,399
25417,26,1,0.483728843493101,392
25418,26,0,0.397905511868173,418
25418,38,0,0.35111727881976,432
25419,26,1,0.436597744406925,406
25420,26,0,0.277735724700388,457
25421,26,0,0.425882922973031,409
25422,26,0,0.277735724700388,457
25422,38,1,0.239458063721119,471
25423,26,0,0.483728843493101,392
25425,26,0,0.326917551927412,440
25426,26,0,0.20083248289631,488
25426,38,0,0.236530012008774,473
25426,50,0,0.0935558786842633,552
25427,26,1,0.421593577722399,411
25429,26,1,0.454962755036248,401
25430,26,0,0.449991744101565,402
25431,26,1,0.454962755036248,401
25432,26,1,0.454962755036248,401
25433,26,1,0.449991744101565,402
25434,26,0,0.421593577722399,411
25435,26,0,0.464406538798812,398
25435,38,0,0.396330767342473,418
25435,50,0,0.232610015936089,473
25436,26,1,0.425882922973031,409
25437,26,1,0.397905511868173,418
25438,26,0,0.421593577722399,411
25439,26,0,0.315917403968537,444
25440,26,0,0.454962755036248,401
25441,26,0,0.341030166726599,436
25442,27,0,0.485190143130371,391
25442,39,0,0.401159560355593,416
25443,26,0,0.488839287756154,391
25444,26,1,0.454962755036248,401
25446,26,1,0.325969154642969,441
25448,26,0,0.488839287756154,391
25449,26,0,0.449991744101565,402
25449,38,0,0.401159560355593,416
25449,50,0,0.142430848609539,516
25450,26,1,0.464406538798812,398
25451,26,1,0.449991744101565,402
25452,26,0,0.499759254010412,388
25454,26,0,0.522720884288875,381
25455,26,1,0.522720884288875,381
25456,26,1,0.474533312820768,395
25457,26,1,0.326917551927412,440
25458,26,0,0.488839287756154,391
25459,26,0,0.397905511868173,418
25460,26,0,0.356856472748629,430
25461,26,0,0.226138821847366,477
25461,38,0,0.193071370027383,491
25461,50,0,0.0994787371703326,546
25462,27,0,0.499708054133082,387
25463,26,0,0.483728843493101,392
25464,26,0,0.533607613835555,378
25465,26,1,0.449991744101565,402
25466,26,0,0.449991744101565,402
25466,38,1,0.353271364283965,431
25467,26,0,0.499759254010412,388
25467,38,0,0.406828943838078,415
25467,50,1,0.240499212373433,470
25469,26,1,0.425882922973031,409
25470,26,0,0.331645035613804,438
25471,27,1,0.499708054133082,387
25473,26,1,0.425882922973031,409
25475,26,0,0.436597744406925,406
25475,38,0,0.38819318424212,420
25475,50,0,0.226572316893357,475
25476,26,0,0.350225825513289,433
25477,26,0,0.331645035613804,438
25477,38,0,0.28890953082793,452
25477,50,0,0.157952694763587,507
25478,26,1,0.464406538798812,398
25479,26,1,0.474318839134239,396
25480,26,0,0.533607613835555,378
25480,38,0,0.464179283243673,398
25481,26,0,0.499759254010412,388
25481,38,0,0.430668259274462,408
25481,50,1,0.258845118705771,463
25482,26,1,0.318861856003898,443
25483,26,0,0.488839287756154,391
25483,38,1,0.419990479178802,411
25484,26,0,0.469318447380285,397
25484,38,1,0.419990479178802,411
25486,26,0,0.326917551927412,440
25487,26,0,0.350915025829204,433
25488,26,1,0.435853261679446,406
25489,26,0,0.454962755036248,401
25490,26,0,0.503178916836792,387
25490,38,0,0.45333221887677,401
25490,50,0,0.276864064026465,456
25491,26,1,0.425882922973031,409
25492,26,1,0.499759254010412,388
25493,26,1,0.493854113036474,390
25494,26,1,0.448238110259426,403
25495,26,1,0.306552788629746,447
25497,26,1,0.341030166726599,436
25498,26,0,0.438142361087108,406
25499,26,1,0.533607613835555,378
25500,26,0,0.341030166726599,436
25501,26,0,0.148857463600974,514
25502,26,0,0.471753061694223,396
25502,38,1,0.403411515955221,416
25503,27,1,0.485190143130371,391
25504,26,1,0.469318447380285,397
25505,26,1,0.469318447380285,397
25506,26,1,0.3803488700798,423
25508,27,0,0.489125572471363,391
25509,26,1,0.437459429410834,406
25511,26,0,0.488839287756154,391
25513,26,0,0.464406538798812,398
25513,38,1,0.396330767342473,418
25514,26,0,0.488839287756154,391
25515,26,0,0.466096800773456,398
25515,38,1,0.416841470711167,412
25516,26,1,0.34431546331684,434
25517,26,1,0.488871052589892,392
25518,26,0,0.445011959338595,404
25518,38,0,0.305156344779192,447
25518,50,0,0.168581053355791,502
25519,26,0,0.503178916836792,387
25520,26,0,0.493854113036474,390
25521,26,1,0.367459878676005,427
25522,26,0,0.0593176671952068,587
